study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJDB4176	DRP004793	SAMD00114796	DRS090882	DRX162395	DRR171783	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	41510729	11305133387	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114796	metagenomic data from human fecal samples	DRP004793	DRX162395	DRR171783	171612394;4037415917;4173113413	2ee28325cfa7aa9d0718581160b5e376;443eb2ff69fe564eb6a07648e65f19ad;1177a51e0adacf2f0d8d64c304ccdff5	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171783/DRR171783.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171783/DRR171783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171783/DRR171783_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171783/DRR171783.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171783/DRR171783_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171783/DRR171783_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171783/DRR171783.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171783/DRR171783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171783/DRR171783_2.fastq.gz							6951672611	fd13919910d8e21ba7529666a187c790	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171783	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171783	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171783				SAMD00114796		human feces_10258	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114797	DRS090883	DRX162396	DRR171784	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	39532047	10857791686	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114797	metagenomic data from human fecal samples	DRP004793	DRX162396	DRR171784	181088651;3852689749;4015877248	02cebdd6e88e36133073ee01153858db;e7a6627b12a9fe07c6eff082190c664f;9b4bedca5116ff0325c94ac6cd0d4d7e	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171784/DRR171784.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171784/DRR171784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171784/DRR171784_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171784/DRR171784.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171784/DRR171784_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171784/DRR171784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171784/DRR171784.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171784/DRR171784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171784/DRR171784_2.fastq.gz							6679268621	85efed244d3c6501a7fa6ea38c3c8f61	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171784	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171784	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171784				SAMD00114797		human feces_10260	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114799	DRS090884	DRX162397	DRR171785	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	29725092	8258543718	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114799	metagenomic data from human fecal samples	DRP004793	DRX162397	DRR171785	158889021;2906562696;3058659091	0e0384514ff8ab5d0fffa9c55e18575d;95fa4456355ae9913cef93d6665fccab;fcacc83b5f4f401be8b9581210039c5d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171785/DRR171785.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171785/DRR171785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171785/DRR171785_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171785/DRR171785.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171785/DRR171785_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171785/DRR171785_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171785/DRR171785.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171785/DRR171785_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171785/DRR171785_2.fastq.gz							5078429305	a5e5e737815a9c84c5364651bad35a5f	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171785	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171785	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171785				SAMD00114799		human feces_10265	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114800	DRS090885	DRX162398	DRR171786	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	38898581	10461398681	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114800	metagenomic data from human fecal samples	DRP004793	DRX162398	DRR171786	182176666;3656841265;3973562965	506cc1df67a6f3758dd80d2dac381c77;504097444aa914e6b0ab24060c3912d2;2ef4ca5d2cdad50e1fcf7f52d97c54dd	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171786/DRR171786.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171786/DRR171786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171786/DRR171786_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171786/DRR171786.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171786/DRR171786_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171786/DRR171786_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171786/DRR171786.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171786/DRR171786_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171786/DRR171786_2.fastq.gz							6490714044	f3e209e8a6764ff471713850c059002e	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171786	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171786	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171786				SAMD00114800		human feces_10244	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114801	DRS090886	DRX162399	DRR171787	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	16320406	4652965507	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114801	metagenomic data from human fecal samples	DRP004793	DRX162399	DRR171787	131474334;1633428287;1770835854	89520262fa184dd807ff355a45d32a6c;29a3e8fd8b3f17dd773db0405c00cfd5;2b5987385f367cd4ca13696b95e9496d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171787/DRR171787.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171787/DRR171787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171787/DRR171787_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171787/DRR171787.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171787/DRR171787_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171787/DRR171787_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171787/DRR171787.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171787/DRR171787_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171787/DRR171787_2.fastq.gz							2935530916	187005634326551d5ec73263798e1dd2	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171787	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171787	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171787				SAMD00114801		human feces_10109	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114802	DRS090887	DRX162400	DRR171788	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	17769559	5096126973	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114802	metagenomic data from human fecal samples	DRP004793	DRX162400	DRR171788	116069969;1810945655;1922993594	b787ded5f0b082ee8c497b151d1a06ae;8d6cf541a0a96cf81b5a26851b17c1a1;71b9b2cf39b30677dd297438e2e6407c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171788/DRR171788.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171788/DRR171788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171788/DRR171788_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171788/DRR171788.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171788/DRR171788_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171788/DRR171788_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171788/DRR171788.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171788/DRR171788_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171788/DRR171788_2.fastq.gz							3191756645	a7df48aa6665ecd73b8565ec9dd89af6	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171788	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171788	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171788				SAMD00114802		human feces_10182	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114804	DRS090888	DRX162401	DRR171789	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	26005635	7137800919	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114804	metagenomic data from human fecal samples	DRP004793	DRX162401	DRR171789	394368307;2741370109;2989509869	e9b24b8d9c9cde61c69e5c8c024c0901;d95eb6e637ee3697215302b4104ba8f7;2928f56996ee2ab61bb8e676d1ae0342	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171789/DRR171789.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171789/DRR171789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171789/DRR171789_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171789/DRR171789.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171789/DRR171789_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171789/DRR171789_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171789/DRR171789.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171789/DRR171789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171789/DRR171789_2.fastq.gz							5133753328	063f0aa4cb78166f1565fd75f05683d1	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171789	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171789	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171789				SAMD00114804		human feces_10459	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114806	DRS090889	DRX162402	DRR171790	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	23939413	6836957238	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114806	metagenomic data from human fecal samples	DRP004793	DRX162402	DRR171790	169921655;2668511605;2803584309	092bf2fbd8ff83cfd1213b0a7b53d553;aac7f5c6ec4edfc18a74e4ee31febed0;2a3f17c8cd12ba05045d8bca32558e6d	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171790/DRR171790.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171790/DRR171790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171790/DRR171790_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171790/DRR171790.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171790/DRR171790_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171790/DRR171790_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171790/DRR171790.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171790/DRR171790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171790/DRR171790_2.fastq.gz							4724273450	d87589175f55448964c2bf95b6cb5896	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171790	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171790	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171790				SAMD00114806		human feces_10462	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114807	DRS090890	DRX162403	DRR171791	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	24829843	7021837551	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114807	metagenomic data from human fecal samples	DRP004793	DRX162403	DRR171791	222042726;2741042889;2882797205	22f7bda33a234ea6bd82bb60b1790666;fbda234f150fa42ea0366a4d0ccfd828;e3a59f51a6387482d5fe4ecd0bb418d8	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171791/DRR171791.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171791/DRR171791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171791/DRR171791_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171791/DRR171791.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171791/DRR171791_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171791/DRR171791_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171791/DRR171791.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171791/DRR171791_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171791/DRR171791_2.fastq.gz							4903189334	f5d93d196f9f27fe72d9e1c56a7762b3	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171791	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171791	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171791				SAMD00114807		human feces_10463	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114808	DRS090891	DRX162404	DRR171792	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	23802972	6664730134	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114808	metagenomic data from human fecal samples	DRP004793	DRX162404	DRR171792	295488220;2571180118;2735832030	638a974656b8459227c5c245ab9e7540;e2a4124ffa017f4090b4623de2878dad;e5e09d28c6ca38fceebb6ad8be439757	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171792/DRR171792.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171792/DRR171792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171792/DRR171792_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171792/DRR171792.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171792/DRR171792_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171792/DRR171792_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171792/DRR171792.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171792/DRR171792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171792/DRR171792_2.fastq.gz							4687872278	4d2f4c76906b47f24e051bd371e3ead2	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171792	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171792	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171792				SAMD00114808		human feces_10464	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114809	DRS090892	DRX162405	DRR171793	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	22820054	6462032081	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114809	metagenomic data from human fecal samples	DRP004793	DRX162405	DRR171793	185533935;2535916977;2646180575	43624407e7770818530f9518e4f838cb;4ea4d45adb97e3efe56733c3843919d7;066b317db5c5aeb3083606ad366433df	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171793/DRR171793.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171793/DRR171793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171793/DRR171793_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171793/DRR171793.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171793/DRR171793_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171793/DRR171793_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171793/DRR171793.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171793/DRR171793_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171793/DRR171793_2.fastq.gz							4502081846	270ffcac8ec0c3729ce272ffd29f2447	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171793	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171793	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171793				SAMD00114809		human feces_10465	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114810	DRS090893	DRX162406	DRR171794	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	25188396	6986208089	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114810	metagenomic data from human fecal samples	DRP004793	DRX162406	DRR171794	327483434;2712529172;2944362843	db3f1e28f2278a9b07ea34bcb9cd1032;f052967e2c3f16da7d4aacba7e7fcad8;a23ccdf4465eb2679a327e2473034240	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171794/DRR171794.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171794/DRR171794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171794/DRR171794_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171794/DRR171794.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171794/DRR171794_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171794/DRR171794_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171794/DRR171794.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171794/DRR171794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171794/DRR171794_2.fastq.gz							5009819156	fc5dc1ec1694c61eb37252e3c6500c1c	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171794	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171794	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171794				SAMD00114810		human feces_10468	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114811	DRS090894	DRX162407	DRR171795	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	23013853	6506657071	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114811	metagenomic data from human fecal samples	DRP004793	DRX162407	DRR171795	202351512;2576453135;2696925016	9f1ec9448f9d6b566458704fd83408f2;9fd8bdcb387349635bf9a74045c6fcd4;be11afe6f2d319d97699e4ccf796ac2c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171795/DRR171795.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171795/DRR171795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171795/DRR171795_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171795/DRR171795.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171795/DRR171795_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171795/DRR171795_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171795/DRR171795.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171795/DRR171795_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171795/DRR171795_2.fastq.gz							4582112085	86c085cc958b166b6cd5758c4bf427c6	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171795	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171795	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171795				SAMD00114811		human feces_10469	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114812	DRS090895	DRX162408	DRR171796	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	22194004	6274294364	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114812	metagenomic data from human fecal samples	DRP004793	DRX162408	DRR171796	151082748;2426744053;2557014923	5bca111430b69bf3761ea03654b8c4a2;ce1868abf4cbfa1eddecef03cd9e6200;bc845740fda741928d9a0d86b5bc665c	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171796/DRR171796.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171796/DRR171796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171796/DRR171796_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171796/DRR171796.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171796/DRR171796_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171796/DRR171796_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171796/DRR171796.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171796/DRR171796_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171796/DRR171796_2.fastq.gz							4309384164	5ab2ac65619ca2f7a6831aafcb1c6886	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171796	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171796	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171796				SAMD00114812		human feces_10473	0	2019-03-24
PRJDB4176	DRP004793	SAMD00114814	DRS090896	DRX162409	DRR171797	DRA008156	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2500		800	PAIRED	WGS	METAGENOMIC	RANDOM	22870250	6507128876	TITECH	2019-03-24	2019-03-24	Illumina HiSeq 2500 paired end sequencing; Illumina HiSeq 2500 paired end sequencing of SAMD00114814	metagenomic data from human fecal samples	DRP004793	DRX162409	DRR171797	162511041;2547393845;2650177344	d60f68380a34cd3ed7178febcaf9e186;8e21dea53897e58e10181942145d5fcf;b1484b6ee6ab3975e444136239f8be00	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171797/DRR171797.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171797/DRR171797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171797/DRR171797_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171797/DRR171797.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171797/DRR171797_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/DRR171/DRR171797/DRR171797_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171797/DRR171797.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171797/DRR171797_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/DRR171/DRR171797/DRR171797_2.fastq.gz							4497231738	cc2a8a0da0afa294b1446b32d54d0661	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171797	fasp.sra.ebi.ac.uk:/vol1/drr/DRR171/DRR171797	ftp.sra.ebi.ac.uk/vol1/drr/DRR171/DRR171797				SAMD00114814		human feces_10480	0	2019-03-24
