study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	cram_index_ftp	cram_index_aspera	cram_index_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
PRJEB10878	ERP012177	SAMEA3541529	ERS848678	ERX1097312	ERR1018245	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015241-27	350	PAIRED	WGS	METAGENOMIC	other	26349074	4931948740	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:637-61	ena-RUN-BGI-16-09-2015-16:59:46:637-61	2342086337;2390357836	e0fd0ff6516f0368142715e260bd830e;1eb4c80a19f26f26dccde0f7611d4620	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018245/ERR1018245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018245/ERR1018245_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018245/ERR1018245_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/005/ERR1018245/ERR1018245_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018245/ERR1018245_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1018245/ERR1018245_2.fastq.gz	2261574289;2311029764	19b35f9bc83440698c28e849bfbf6376;c2d620910afca0c29a1f550821985a71	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018245/M2-PK523A.SZAXPI015241-27.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018245/M2-PK523A.SZAXPI015241-27.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018245/M2-PK523A.SZAXPI015241-27.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018245/M2-PK523A.SZAXPI015241-27.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018245/M2-PK523A.SZAXPI015241-27.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018245/M2-PK523A.SZAXPI015241-27.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	4181535240	43931d6fcb9fe1cc0d2f5baed9488505	ftp.sra.ebi.ac.uk/vol1/err/ERR101/005/ERR1018245	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/005/ERR1018245	ftp.sra.ebi.ac.uk/vol1/err/ERR101/005/ERR1018245				SZAXPI015241-27		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541530	ERS848679	ERX1097313	ERR1018246	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015242-30	350	PAIRED	WGS	METAGENOMIC	other	26394471	5154274247	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:637-62	ena-RUN-BGI-16-09-2015-16:59:46:637-62	2308866343;2373530370	819f2d817253c317d265e0e70cdd059d;a41b2ba44fcfb0d4957033a6fbd1d2cc	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018246/ERR1018246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018246/ERR1018246_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018246/ERR1018246_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/006/ERR1018246/ERR1018246_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018246/ERR1018246_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1018246/ERR1018246_2.fastq.gz	2226656480;2293151112	b7157b853b3785b452b293e43986e5d3;facf9c921c2e9c2b67163a806cb86694	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018246/M2-PK524A.SZAXPI015242-30.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018246/M2-PK524A.SZAXPI015242-30.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018246/M2-PK524A.SZAXPI015242-30.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018246/M2-PK524A.SZAXPI015242-30.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018246/M2-PK524A.SZAXPI015242-30.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018246/M2-PK524A.SZAXPI015242-30.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	4103251155	4d1e2e972d2c9ef5933a02bed11e75ee	ftp.sra.ebi.ac.uk/vol1/err/ERR101/006/ERR1018246	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/006/ERR1018246	ftp.sra.ebi.ac.uk/vol1/err/ERR101/006/ERR1018246				SZAXPI015242-30		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541531	ERS848680	ERX1097314	ERR1018247	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015243-31	350	PAIRED	WGS	METAGENOMIC	other	28557198	5567635662	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:637-63	ena-RUN-BGI-16-09-2015-16:59:46:637-63	2507621177;2544441338	2ee4dbceba3466f7ac6bd35a04e477a6;3bed6ccb587232c6acfdd61083fc29e2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018247/ERR1018247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018247/ERR1018247_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018247/ERR1018247_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/007/ERR1018247/ERR1018247_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018247/ERR1018247_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1018247/ERR1018247_2.fastq.gz	2419172491;2458054650	359d109839924351d600699a499eb249;c8f21b03cb7b51e2b14fe5cb3892ea62	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018247/M2-PK532A.SZAXPI015243-31.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018247/M2-PK532A.SZAXPI015243-31.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018247/M2-PK532A.SZAXPI015243-31.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018247/M2-PK532A.SZAXPI015243-31.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018247/M2-PK532A.SZAXPI015243-31.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018247/M2-PK532A.SZAXPI015243-31.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	4413098836	1b02366bb4f9dfea79f5b804a5176268	ftp.sra.ebi.ac.uk/vol1/err/ERR101/007/ERR1018247	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/007/ERR1018247	ftp.sra.ebi.ac.uk/vol1/err/ERR101/007/ERR1018247				SZAXPI015243-31		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541532	ERS848681	ERX1097315	ERR1018248	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015244-32	350	PAIRED	WGS	METAGENOMIC	other	29295754	5725708568	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:638-64	ena-RUN-BGI-16-09-2015-16:59:46:638-64	2545458233;2615099329	36ec369676ebbedca531f7d0b5c7323b;f9258bdf7f7f03ab2bad7c8d29c20406	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018248/ERR1018248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018248/ERR1018248_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018248/ERR1018248_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/008/ERR1018248/ERR1018248_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018248/ERR1018248_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1018248/ERR1018248_2.fastq.gz	2453887465;2525355988	725f6fcb50019bad29628a43a59f2cf7;5bf880c40c4b3ec135091f07e21a4a52	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018248/M2-PK533A.SZAXPI015244-32.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018248/M2-PK533A.SZAXPI015244-32.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018248/M2-PK533A.SZAXPI015244-32.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018248/M2-PK533A.SZAXPI015244-32.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018248/M2-PK533A.SZAXPI015244-32.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018248/M2-PK533A.SZAXPI015244-32.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	4524467429	32b56d92f10d1aaee2159da64497202b	ftp.sra.ebi.ac.uk/vol1/err/ERR101/008/ERR1018248	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/008/ERR1018248	ftp.sra.ebi.ac.uk/vol1/err/ERR101/008/ERR1018248				SZAXPI015244-32		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541533	ERS848682	ERX1097316	ERR1018249	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015245-33	350	PAIRED	WGS	METAGENOMIC	other	24846934	4743989231	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:638-65	ena-RUN-BGI-16-09-2015-16:59:46:638-65	2216519037;2239725985	b6fc95d69a9a55199bff45176b7ef78c;5f0f1a384718ebda743b4fc66778e93b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018249/ERR1018249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018249/ERR1018249_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018249/ERR1018249_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/009/ERR1018249/ERR1018249_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018249/ERR1018249_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1018249/ERR1018249_2.fastq.gz	2140466953;2164366060	a958f99aa71cecdc27d79f85ddcd0da1;ba78c681ce51dba136fcb62d9ae737c6	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018249/M2-PK543A.SZAXPI015245-33.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018249/M2-PK543A.SZAXPI015245-33.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018249/M2-PK543A.SZAXPI015245-33.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018249/M2-PK543A.SZAXPI015245-33.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018249/M2-PK543A.SZAXPI015245-33.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018249/M2-PK543A.SZAXPI015245-33.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	3924336371	4091010ed1b5fb7cc0e6155bc069ea23	ftp.sra.ebi.ac.uk/vol1/err/ERR101/009/ERR1018249	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/009/ERR1018249	ftp.sra.ebi.ac.uk/vol1/err/ERR101/009/ERR1018249				SZAXPI015245-33		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541534	ERS848683	ERX1097317	ERR1018250	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015246-34	350	PAIRED	WGS	METAGENOMIC	other	23762242	4605248434	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:638-66	ena-RUN-BGI-16-09-2015-16:59:46:638-66	2095093827;2134477114	6fab09823f41f2e5d16b1925df2c2059;c2dd7f05350f2d6af0fc04a2fd3f41e0	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018250/ERR1018250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018250/ERR1018250_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018250/ERR1018250_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/000/ERR1018250/ERR1018250_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018250/ERR1018250_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1018250/ERR1018250_2.fastq.gz	2021696103;2062620111	88d836f360a8e1fc40bd3fb22396c2f4;f859e37018453ee168bcea83c4334a6c	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018250/M2-PK548A.SZAXPI015246-34.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018250/M2-PK548A.SZAXPI015246-34.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018250/M2-PK548A.SZAXPI015246-34.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018250/M2-PK548A.SZAXPI015246-34.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018250/M2-PK548A.SZAXPI015246-34.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018250/M2-PK548A.SZAXPI015246-34.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	3720673181	1482cbc33bdca452ea75c4d4b41a2879	ftp.sra.ebi.ac.uk/vol1/err/ERR101/000/ERR1018250	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/000/ERR1018250	ftp.sra.ebi.ac.uk/vol1/err/ERR101/000/ERR1018250				SZAXPI015246-34		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541535	ERS848684	ERX1097318	ERR1018251	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015247-35	350	PAIRED	WGS	METAGENOMIC	other	27749839	5228553296	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:638-67	ena-RUN-BGI-16-09-2015-16:59:46:638-67	2475224904;2522522947	2e0eb4ff139dc7c2a488ceae8f259018;1785689bf0abce815849b46dc760cf44	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018251/ERR1018251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018251/ERR1018251_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018251/ERR1018251_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/001/ERR1018251/ERR1018251_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018251/ERR1018251_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1018251/ERR1018251_2.fastq.gz	2389896278;2438644865	788bb7620a36434bf4c961e9adf57c22;a910ae222ed96ed24e9b9afd9a348263	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018251/M2-PK556A.SZAXPI015247-35.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018251/M2-PK556A.SZAXPI015247-35.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018251/M2-PK556A.SZAXPI015247-35.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018251/M2-PK556A.SZAXPI015247-35.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018251/M2-PK556A.SZAXPI015247-35.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018251/M2-PK556A.SZAXPI015247-35.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	4415068258	48a0088d5cbc81ff03a14d99c3ab24fb	ftp.sra.ebi.ac.uk/vol1/err/ERR101/001/ERR1018251	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/001/ERR1018251	ftp.sra.ebi.ac.uk/vol1/err/ERR101/001/ERR1018251				SZAXPI015247-35		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541536	ERS848685	ERX1097319	ERR1018252	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015248-36	350	PAIRED	WGS	METAGENOMIC	other	23156930	4284823360	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:638-68	ena-RUN-BGI-16-09-2015-16:59:46:639-68	2050609826;2097671463	b7c40d2f58320a58bafb55699d39fd33;c5920754dec052066fa9dc035c4a0900	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018252/ERR1018252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018252/ERR1018252_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018252/ERR1018252_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/002/ERR1018252/ERR1018252_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018252/ERR1018252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1018252/ERR1018252_2.fastq.gz	1980339136;2028873383	283044ef81c8e54b499fb4320e962574;13b36478e919ce16c19455adb3604c7e	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018252/M2-PK558A.SZAXPI015248-36.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018252/M2-PK558A.SZAXPI015248-36.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018252/M2-PK558A.SZAXPI015248-36.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018252/M2-PK558A.SZAXPI015248-36.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018252/M2-PK558A.SZAXPI015248-36.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018252/M2-PK558A.SZAXPI015248-36.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	3675063128	88a200b1fb0e67b753b6ea6696a842b5	ftp.sra.ebi.ac.uk/vol1/err/ERR101/002/ERR1018252	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/002/ERR1018252	ftp.sra.ebi.ac.uk/vol1/err/ERR101/002/ERR1018252				SZAXPI015248-36		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541537	ERS848686	ERX1097320	ERR1018253	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015249-37	350	PAIRED	WGS	METAGENOMIC	other	24245250	4421327366	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:639-69	ena-RUN-BGI-16-09-2015-16:59:46:639-69	2157695905;2211523456	e44d607bd6310ade967f21a95a860f3d;c6a38c3c8fded0c6f1acd49de7404068	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018253/ERR1018253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018253/ERR1018253_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018253/ERR1018253_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/003/ERR1018253/ERR1018253_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018253/ERR1018253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1018253/ERR1018253_2.fastq.gz	2084637085;2140228771	9d9813d3e7a23f1753ef4567bedbc303;ce8cad02f17cacbcfa70487cca6e317a	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018253/M2-PK602A.SZAXPI015249-37.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018253/M2-PK602A.SZAXPI015249-37.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018253/M2-PK602A.SZAXPI015249-37.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018253/M2-PK602A.SZAXPI015249-37.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018253/M2-PK602A.SZAXPI015249-37.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018253/M2-PK602A.SZAXPI015249-37.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	3855107161	1ce0672aafba6a7b8aeb70e9c74e7278	ftp.sra.ebi.ac.uk/vol1/err/ERR101/003/ERR1018253	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/003/ERR1018253	ftp.sra.ebi.ac.uk/vol1/err/ERR101/003/ERR1018253				SZAXPI015249-37		Stool sample from China	0	2015-09-16
PRJEB10878	ERP012177	SAMEA3541538	ERS848687	ERX1097321	ERR1018254	ERA485830	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	SZAXPI015250-39	350	PAIRED	WGS	METAGENOMIC	other	28353974	5532795294	BGI	2015-10-01	2018-11-16	Illumina HiSeq 2000 paired end sequencing	Metagenomic analysis of fecal microbiome as a tool towards targeted non-invasive biomarkers for colorectal cancer	ena-STUDY-BGI-16-09-2015-16:59:58:488-236	ena-EXPERIMENT-BGI-16-09-2015-16:59:46:639-70	ena-RUN-BGI-16-09-2015-16:59:46:639-70	2468866327;2500358843	1a67b2a015e3419cba715b718990e179;b1e4465a7f49f4ce0e77c26025eab55e	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018254/ERR1018254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018254/ERR1018254_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018254/ERR1018254_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR101/004/ERR1018254/ERR1018254_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018254/ERR1018254_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1018254/ERR1018254_2.fastq.gz	2380733885;2413869727	702c5e8ea9343833ffe0f536bf2e2b62;8596bce95113a31f0bc40fb8e4ea2d08	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018254/M2-PK615A.SZAXPI015250-39.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018254/M2-PK615A.SZAXPI015250-39.clean.trim.rmhost.2.fq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018254/M2-PK615A.SZAXPI015250-39.clean.trim.rmhost.1.fq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR101/ERR1018254/M2-PK615A.SZAXPI015250-39.clean.trim.rmhost.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018254/M2-PK615A.SZAXPI015250-39.clean.trim.rmhost.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1018254/M2-PK615A.SZAXPI015250-39.clean.trim.rmhost.2.fq.gz	FASTQ;FASTQ	4346377545	ed7d11b5fce037c3b62c8049c32bbe9d	ftp.sra.ebi.ac.uk/vol1/err/ERR101/004/ERR1018254	fasp.sra.ebi.ac.uk:/vol1/err/ERR101/004/ERR1018254	ftp.sra.ebi.ac.uk/vol1/err/ERR101/004/ERR1018254				SZAXPI015250-39		Stool sample from China	0	2015-09-16
